whereabout	1kinghenryiv@1384, macbeth@1002
whereas	various@109, 2kinghenryvi@3819, periclesprinceoftyre@442, periclesprinceoftyre@723, glossary@2349, 1kinghenryvi@1768, 1kinghenryvi@4288, 1kinghenryvi@483
whereat	periclesprinceoftyre@2797, hamlet@1709, venusandadonis@1172, venusandadonis@1249, venusandadonis@1226, venusandadonis@716, venusandadonis@1054, venusandadonis@990, venusandadonis@902, venusandadonis@997, coriolanus@5803, midsummersnightsdream@2709, cymbeline@5020, titusandronicus@1352, rapeoflucrece@274, rapeoflucrece@373, timonofathens@2420, 3kinghenryvi@131
whereby	3kinghenryvi@511, tamingoftheshrew@1688, macbeth@1717, periclesprinceoftyre@1280, 2kinghenryiv@2445, 2kinghenryiv@1098, 2kinghenryiv@1098, merchantofvenice@3247, coriolanus@281, kinghenryviii@419, timonofathens@745, 1kinghenryiv@3763, othello@2160
wherefore	othello@3355, othello@2003, othello@3170, othello@172, coriolanus@1896, coriolanus@4347, coriolanus@4347, periclesprinceoftyre@3483, periclesprinceoftyre@2824, midsummersnightsdream@1806, midsummersnightsdream@1735, midsummersnightsdream@1078, midsummersnightsdream@2922, midsummersnightsdream@1734, 1kinghenryvi@2765, 1kinghenryvi@3807, 1kinghenryvi@1150, 1kinghenryvi@823, kingrichardiii@1502, kingrichardiii@3472, kingrichardiii@4847, kingrichardiii@5453, kingrichardiii@5438, hamlet@2064, hamlet@1473, hamlet@1031, juliuscaesar@1266, juliuscaesar@163, juliuscaesar@761, juliuscaesar@3464, juliuscaesar@156, juliuscaesar@362, kingjohn@2499, kingjohn@2983, kingjohn@1929, kingjohn@3048, macbeth@3574, macbeth@1394, macbeth@1092, winterstale@2655, winterstale@3673, allswellthatendswell@1703, allswellthatendswell@789, allswellthatendswell@4425, allswellthatendswell@2869, tamingoftheshrew@3408, tamingoftheshrew@2180, 3kinghenryvi@4468, 3kinghenryvi@3648, 3kinghenryvi@3374, 3kinghenryvi@3184, kingrichardii@1407, kingrichardii@502, kingrichardii@1734, merchantofvenice@1269, 2kinghenryiv@1350, 2kinghenryiv@3638, 2kinghenryiv@3830, 2kinghenryiv@3256, 2kinghenryiv@2879, 2kinghenryiv@1063, 2kinghenryiv@2886, comedyoferrors@668, comedyoferrors@665, comedyoferrors@1024, comedyoferrors@1021, comedyoferrors@664, comedyoferrors@2365, comedyoferrors@672, comedyoferrors@2159, comedyoferrors@2216, troilusandcressida@5246, troilusandcressida@3195, troilusandcressida@1341, troilusandcressida@262, troilusandcressida@2083, muchadoaboutnothing@2695, muchadoaboutnothing@1053, muchadoaboutnothing@2717, muchadoaboutnothing@2719, 2kinghenryvi@4163, 2kinghenryvi@2821, 2kinghenryvi@2905, 2kinghenryvi@288, 2kinghenryvi@4524, loveslabourslost@538, loveslabourslost@1155, kinglear@3465, kinglear@543, kinglear@3461, kinglear@4484, kinglear@547, kinglear@3459, kinglear@2215, various@14, various@15, merrywivesofwindsor@832, 1kinghenryiv@2729, timonofathens@1336, timonofathens@512, timonofathens@1192, cymbeline@4519, cymbeline@2227, cymbeline@826, cymbeline@4875, cymbeline@2621, cymbeline@4906, cymbeline@2500, sonnets@273, sonnets@2355, sonnets@1141, sonnets@2356, romeoandjuliet@2718, romeoandjuliet@1366, romeoandjuliet@1405, romeoandjuliet@2711, romeoandjuliet@1064, kinghenryviii@3894, kinghenryviii@3890, kinghenryviii@1988, twogentlemenofverona@126, twogentlemenofverona@3256, twogentlemenofverona@2987, twelfthnight@341, twelfthnight@417, twelfthnight@417, antonyandcleopatra@5207, antonyandcleopatra@5753, antonyandcleopatra@1925, antonyandcleopatra@3780, asyoulikeit@2675, asyoulikeit@1006, asyoulikeit@1091, titusandronicus@1067, titusandronicus@2024, titusandronicus@2547, titusandronicus@2139, titusandronicus@1643, tempest@1527, tempest@406, tempest@1958, kinghenryv@4104, kinghenryv@3595, kinghenryv@3947, kinghenryv@4246
wherein	kinghenryv@2961, kinghenryv@1139, kinghenryv@2875, tamingoftheshrew@224, tamingoftheshrew@653, tamingoftheshrew@253, kingrichardiii@2612, kingrichardiii@5027, kingrichardiii@4278, kingrichardiii@3154, kingrichardiii@1512, coriolanus@1113, coriolanus@1096, coriolanus@5178, coriolanus@1639, coriolanus@608, coriolanus@2204, coriolanus@5610, coriolanus@5266, coriolanus@2790, coriolanus@1205, measureforemeasure@1580, measureforemeasure@4289, measureforemeasure@2576, othello@2415, othello@715, othello@721, othello@4276, othello@92, 1kinghenryvi@265, 1kinghenryvi@263, 1kinghenryvi@1223, 1kinghenryvi@3259, periclesprinceoftyre@2390, periclesprinceoftyre@3321, periclesprinceoftyre@1179, midsummersnightsdream@1679, allswellthatendswell@1952, allswellthatendswell@394, allswellthatendswell@3148, allswellthatendswell@3924, allswellthatendswell@1038, juliuscaesar@2090, juliuscaesar@2265, juliuscaesar@2544, juliuscaesar@662, juliuscaesar@2893, hamlet@4763, hamlet@2451, hamlet@4375, hamlet@968, hamlet@335, hamlet@1822, hamlet@1023, hamlet@994, winterstale@3541, winterstale@93, winterstale@520, kingjohn@3070, macbeth@836, kinglear@2569, kinglear@1717, kinglear@758, kinglear@2329, merchantofvenice@1671, merchantofvenice@240, merchantofvenice@3790, merchantofvenice@2993, 3kinghenryvi@1990, 3kinghenryvi@314, kingrichardii@1526, kingrichardii@797, kingrichardii@1080, kingrichardii@1717, troilusandcressida@3149, troilusandcressida@3961, troilusandcressida@2898, troilusandcressida@1547, 2kinghenryiv@2923, 2kinghenryiv@1532, 2kinghenryiv@3592, 2kinghenryiv@2984, venusandadonis@1349, venusandadonis@882, venusandadonis@1415, 2kinghenryvi@3896, 2kinghenryvi@3546, 2kinghenryvi@2052, tempest@923, romeoandjuliet@870, merrywivesofwindsor@1563, 1kinghenryiv@441, 1kinghenryiv@2056, 1kinghenryiv@2059, 1kinghenryiv@2058, 1kinghenryiv@730, 1kinghenryiv@2057, 1kinghenryiv@3625, 1kinghenryiv@2058, 1kinghenryiv@719, 1kinghenryiv@2630, 1kinghenryiv@2055, sonnets@1993, sonnets@1467, sonnets@411, sonnets@1504, sonnets@1554, cymbeline@2963, cymbeline@2452, cymbeline@4585, cymbeline@585, cymbeline@2726, cymbeline@4055, cymbeline@2712, titusandronicus@3118, titusandronicus@2966, titusandronicus@3097, titusandronicus@3665, twogentlemenofverona@1815, twogentlemenofverona@1609, twogentlemenofverona@971, rapeoflucrece@434, rapeoflucrece@1817, rapeoflucrece@779, rapeoflucrece@868, rapeoflucrece@2148, rapeoflucrece@1495, kinghenryviii@2542, kinghenryviii@546, kinghenryviii@567, kinghenryviii@2147, kinghenryviii@2553, asyoulikeit@1657, asyoulikeit@2071, asyoulikeit@2303, asyoulikeit@561, asyoulikeit@1580, asyoulikeit@564, twelfthnight@3565, twelfthnight@1372, twelfthnight@1111, antonyandcleopatra@5121, antonyandcleopatra@4892, antonyandcleopatra@4344
whereinto	othello@2514
whereof	othello@1512, othello@966, othello@735, venusandadonis@1056, winterstale@1699, winterstale@1937, winterstale@740, tamingoftheshrew@1360, tamingoftheshrew@1235, kinghenryv@548, kinghenryv@1148, kinghenryv@3290, kinghenryv@457, kinghenryv@1635, kinghenryv@1633, kinghenryv@1154, measureforemeasure@4229, kingrichardiii@2697, kingrichardiii@2638, coriolanus@347, coriolanus@1282, hamlet@523, hamlet@799, 1kinghenryvi@1540, 1kinghenryvi@1162, 1kinghenryvi@274, 1kinghenryvi@2567, 1kinghenryvi@2771, juliuscaesar@318, allswellthatendswell@800, allswellthatendswell@752, 2kinghenryiv@3283, 3kinghenryvi@1926, 3kinghenryvi@2656, muchadoaboutnothing@3889, kingjohn@3367, merchantofvenice@3052, merchantofvenice@2939, merchantofvenice@3300, merchantofvenice@80, merchantofvenice@354, kinglear@2591, kinglear@1208, kinglear@4536, kinglear@1307, kinglear@2717, troilusandcressida@3889, troilusandcressida@4341, troilusandcressida@786, troilusandcressida@923, troilusandcressida@2493, troilusandcressida@352, kingrichardii@1161, kingrichardii@918, kingrichardii@2749, kingrichardii@368, kingrichardii@268, twelfthnight@3955, 1kinghenryiv@2677, 1kinghenryiv@312, tempest@1438, tempest@2653, tempest@2934, timonofathens@1400, timonofathens@2744, timonofathens@2886, timonofathens@2900, 2kinghenryvi@1996, 2kinghenryvi@2056, 2kinghenryvi@2092, merrywivesofwindsor@3870, titusandronicus@3579, sonnets@1078, sonnets@903, cymbeline@2520, cymbeline@2131, cymbeline@2834, kinghenryviii@682, kinghenryviii@581, twogentlemenofverona@1779, twogentlemenofverona@263, twogentlemenofverona@2576, rapeoflucrece@854, rapeoflucrece@1513, rapeoflucrece@7
whereon	1kinghenryvi@1383, othello@5363, othello@2420, antonyandcleopatra@2978, venusandadonis@663, venusandadonis@173, venusandadonis@782, venusandadonis@1111, venusandadonis@204, winterstale@86, hamlet@4873, hamlet@4212, hamlet@1716, hamlet@3703, hamlet@2714, measureforemeasure@1577, measureforemeasure@438, loverscomplaint@14, coriolanus@4611, midsummersnightsdream@2236, macbeth@2606, 2kinghenryiv@4276, 2kinghenryiv@292, 2kinghenryiv@3156, kingjohn@2504, twogentlemenofverona@561, timonofathens@2890, kingrichardii@822, tempest@389, romeoandjuliet@4590, asyoulikeit@814, cymbeline@2469, sonnets@2521, sonnets@1253, sonnets@259
whereout	troilusandcressida@4121
whereso	kinglear@2871, kingjohn@1796
wheresoe	rapeoflucrece@1230, allswellthatendswell@2480, 3kinghenryvi@1906, 3kinghenryvi@3975, midsummersnightsdream@1041, asyoulikeit@1753, 2kinghenryvi@2932
wheresoever	othello@3646, measureforemeasure@2358, asyoulikeit@837
wheresome	kinghenryv@1191
whereto	othello@2644, loverscomplaint@246, periclesprinceoftyre@3686, hamlet@3490, hamlet@5252, hamlet@3937, hamlet@3436, winterstale@3336, macbeth@869, juliuscaesar@2131, juliuscaesar@954, sonnets@2337, sonnets@1995, sonnets@2118, coriolanus@5297, coriolanus@5296, measureforemeasure@4331, cymbeline@2851, kingrichardii@3768, kingrichardii@750, kingrichardii@921, twelfthnight@161, midsummersnightsdream@1776, kinglear@2210, kinglear@5191, romeoandjuliet@516
whereuntil	loveslabourslost@3668, loveslabourslost@3658
whereunto	cymbeline@3246, cymbeline@2626
whereupon	cymbeline@5047, troilusandcressida@4983, troilusandcressida@2683, various@614, 2kinghenryiv@1729, 2kinghenryiv@2829, 2kinghenryiv@1283, sonnets@346, kingjohn@2375, winterstale@3645, winterstale@4176, rapeoflucrece@42, kinglear@94, 1kinghenryiv@3514, kingrichardii@1426, kinghenryviii@2170
wherever	kinghenryviii@4626, asyoulikeit@1059, asyoulikeit@2724, macbeth@666, sonnets@768, timonofathens@2563
wherewith	macbeth@749, 2kinghenryvi@3866, 1kinghenryvi@258, 1kinghenryvi@253, 3kinghenryvi@2041, kingjohn@3614, various@523, sonnets@1027, kingrichardii@2866, loveslabourslost@408, rapeoflucrece@61, twogentlemenofverona@540
wherewithal	kinghenryviii@927, kingrichardii@3172
whet	2kinghenryvi@1167, venusandadonis@1328, kingrichardiii@1223, kingrichardiii@1095, kingjohn@2062, hamlet@3687, 3kinghenryvi@618, juliuscaesar@1016, merchantofvenice@2890, kinghenryviii@2672, twelfthnight@2121
whether	juliuscaesar@3714, juliuscaesar@3855, juliuscaesar@195, juliuscaesar@3630, juliuscaesar@3938, juliuscaesar@1210, 2kinghenryvi@2978, 2kinghenryvi@2762, 2kinghenryvi@776, timonofathens@1000, periclesprinceoftyre@1531, periclesprinceoftyre@2175, winterstale@3637, winterstale@4334, troilusandcressida@227, troilusandcressida@4119, kingrichardii@892, kingrichardii@3891, macbeth@1039, macbeth@2657, macbeth@415, loverscomplaint@130, twogentlemenofverona@170, othello@4517, othello@447, othello@108, 3kinghenryvi@1179, 3kinghenryvi@1176, 3kinghenryvi@1034, venusandadonis@382, venusandadonis@382, 2kinghenryiv@1970, 2kinghenryiv@2088, 2kinghenryiv@2069, 2kinghenryiv@842, 2kinghenryiv@1981, 2kinghenryiv@1280, 2kinghenryiv@1696, allswellthatendswell@872, allswellthatendswell@3348, allswellthatendswell@3768, allswellthatendswell@4168, allswellthatendswell@3351, allswellthatendswell@3671, 1kinghenryvi@4304, 1kinghenryvi@2681, 1kinghenryvi@3369, asyoulikeit@1939, asyoulikeit@3233, comedyoferrors@1594, hamlet@3057, hamlet@2564, hamlet@328, hamlet@2344, hamlet@1630, hamlet@2052, hamlet@4188, kingrichardiii@2374, kingrichardiii@3602, kingrichardiii@3499, kingrichardiii@3578, kingrichardiii@4035, kingjohn@185, kingjohn@669, kingjohn@346, kingjohn@255, kingjohn@1245, kinghenryviii@2148, kinghenryviii@2115, rapeoflucrece@501, various@251, various@133, various@32, various@68, measureforemeasure@436, measureforemeasure@261, measureforemeasure@745, measureforemeasure@441, measureforemeasure@437, coriolanus@4799, coriolanus@4803, coriolanus@541, coriolanus@690, coriolanus@1903, coriolanus@1898, coriolanus@3022, coriolanus@4286, coriolanus@1333, coriolanus@4801, loveslabourslost@3642, sonnets@1016, sonnets@1015, sonnets@2457, sonnets@635, sonnets@1015, sonnets@1941, sonnets@1943, glossary@322, merchantofvenice@1390, merchantofvenice@2923, merchantofvenice@3108, merchantofvenice@2165, merchantofvenice@2134, merchantofvenice@1865, merchantofvenice@3875, merchantofvenice@877, merchantofvenice@2167, kinglear@4760, kinglear@4497, kinglear@3174, kinglear@1617, merrywivesofwindsor@2091, merrywivesofwindsor@3694, midsummersnightsdream@161, midsummersnightsdream@1546, midsummersnightsdream@1352, 1kinghenryiv@2607, titusandronicus@650, tempest@3030, tempest@3045, tempest@1969
whetstone	macbeth@3149, troilusandcressida@4550, asyoulikeit@382, asyoulikeit@381
whetted	kingrichardiii@4471, 2kinghenryiv@3856
whetteth	venusandadonis@748
whew	1kinghenryiv@1100
whey	macbeth@3401, titusandronicus@2589
